bins	SAMPLE_101	SAMPLE_102	SAMPLE_103	SAMPLE_104	SAMPLE_105	SAMPLE_106	SAMPLE_107	SAMPLE_108	SAMPLE_109	SAMPLE_111	SAMPLE_112	SAMPLE_113	SAMPLE_114	SAMPLE_115	SAMPLE_116	SAMPLE_117	SAMPLE_118	SAMPLE_121	SAMPLE_122	SAMPLE_123	SAMPLE_124	SAMPLE_125	SAMPLE_126	SAMPLE_127	SAMPLE_128	SAMPLE_129	SAMPLE_130	SAMPLE_132	SAMPLE_133	SAMPLE_134	SAMPLE_135	SAMPLE_136	SAMPLE_137
year_1978_Bin_37_MAG_00003	0.0	0.01110181140189714	0.0029815775028693005	0.03462100282620431	0.056043223233849124	0.05859724093505174	0.9082481616062639	0.009493642174408108	0.077602671057944	0.020293780082291085	0.0008108892790230315	0.014577861248338528	0.012851744489355235	0.031107527320731094	0.007379659494549463	0.006238743949518457	0.005424452337856167	0.003185717461224749	0.8255261140371172	0.11505895108352954	2.820449833739345	0.10275044570557575	0.3127719030834207	0.27178627000004535	18.971867245516858	3.730345858453889	1.3109641303410953	1.0814144177247922	0.6063399066399924	0.48373911820610876	0.9289649650467027	2.5926398472125824	0.18422950775051375
year_1978_Bin_37_MAG_00004	0.001768328768007162	0.022849146635184902	0.002861184175373048	0.025981528324009448	0.00793025888776758	0.009212650103791018	0.001522335484430339	0.01911892061373308	0.04514480838232195	0.07762801984480243	0.010776320525215825	0.0027291140108297537	0.0010948717457558597	0.003838100125315431	0.0014205103957366542	0.0040195705804130875	0.1856997248706267	0.15841866645427902	1.4553920417140087	0.6954835028233778	3.2300763083263684	0.22028295276626506	1.094144855766274	1.6576509456122965	4.4660917413804055	1.0364322101992445	0.8929566275530625	2.486637221405045	1.21408976940146	1.7392037681331831	0.1838719141201153	9.290911253890274	0.31057055319251897
year_1978_Bin_37_MAG_00005	0.0012205767190979434	0.3720976434160636	0.06066824194089388	2.284733197849771	0.8517863351197479	1.087418874851425	0.9902469524703071	0.02928431613345244	0.07923066926929365	0.07407213377085407	0.019978949473974977	0.48044117657064206	1.1150152027797036	0.3504436326921337	0.7004164520678706	0.6647904438504093	0.02587636251808923	0.3554035012998394	5.676037575256991	5.708459059312272	12.669689079512342	2.577110988796412	1.5711230870657649	2.279417497790511	3.358682865729077	1.0652300964010677	1.0068417611411644	1.6922030729413653	0.605938779300815	3.510260940796586	0.3184739117034529	0.19209183308987568	0.06965791874660242
year_1978_Bin_39_MAG_00001	0.21106146289628125	1.0019945395960257	0.17159749396683582	15.522019555201862	9.519173297460153	4.348230496753331	0.1517134032058378	1.4784816822763585	4.020348313779288	3.3791865378409236	1.5624181392445426	21.87137398060828	37.915787862418796	0.9249944381918282	0.4677821899528104	1.4719235682247827	117.18887322200463	9.345499138064321	23.07314365736023	205.6425945439915	3.953492873366978	138.2681597374441	3.619226467189573	4.70572309096959	5.568219384704006	41.70325237576925	62.465931852523596	4.732319137131248	0.39888594186956183	2.77116542726061	67.99794261293555	0.9540631273902762	1.9215686728118382
year_1978_Bin_3_MAG_00001	0.005795073631138819	0.6522664595143264	0.09575320250624664	1.3114114194690913	0.6010273412293802	7.498344264676818	0.07924362345568323	0.023696321126266507	0.07582646061378698	0.03308034831959226	0.00589945694499163	5.739156896955672	0.22166532942588524	1.7072908636132202	0.013031553210621313	0.006825490732463276	0.032403983712276395	0.13148010957957412	41.189445898030264	346.2936842532372	14.892110846571581	4.3870441655944745	4.364919484143553	10.75251927001051	0.7478753578155288	0.29915537865292513	0.2546481660604363	4.262164419098678	1.5358090393986474	53.44586105435655	0.19281626835215723	0.09175162399494248	0.02609975510823797
year_1978_Bin_3_MAG_00002	0.0006019372319540515	0.04797812907308156	0.012443821895804827	0.19190818969946405	0.10401399652790923	0.13344888941769467	0.13306003688420415	0.00864507336279022	0.03652509694272132	0.019205745715321007	0.0035624083979167455	0.03723033157926048	0.021594565799365074	0.047368079479510876	0.009374104260071497	0.10129905950687658	0.011479532511641239	0.07698036267664668	17.019957491225128	3.5215069522939055	6.991423611298897	1.9519553495616622	0.457653472361184	2.505237881483805	0.10735737116217693	0.18864161208850044	0.12200721459359773	0.41529342411967357	0.024868714947837513	0.04826692914663364	0.04671638642964149	0.03343645046321585	0.00649205258973624
year_1978_Bin_40_MAG_00001	0.00040701750700464	0.11015556821832244	0.1584663580336065	0.14633723632486825	0.0439850252569681	0.03545516373920419	0.0072930534803498075	0.00854474172769741	0.04116128659546924	0.022899767781194392	0.0049060927457225964	0.016949434420726557	0.007792853472822172	0.035494552530204636	0.01869129428941308	0.08535901132383976	0.015208449858506709	0.14802045066028743	3.22896704208561	1.1700195280872716	118.11562798424798	1.1440413074627753	1.0601554369223525	1.305285012915147	0.6617159332911435	3.6565673806541517	0.7395753188084978	0.24526787441452938	0.10631734936194535	0.1801669559554539	0.05286938589373604	0.6089156966082749	0.07059346653747144
year_1978_Bin_40_MAG_00002	0.0007497013797920514	0.048487465269392425	0.016543844114153012	0.11290649142193633	0.04862976216902758	0.14433703061334843	0.030122220839909484	0.014174397453942559	0.030862164718012265	0.044818644634227855	0.004688479561693024	0.11750796659356672	0.018740095119378967	0.15005817910382227	0.01700813856953399	0.7300318826367697	0.07154281551084994	0.0634505941098841	0.9083868166394676	0.3222951595473495	1.094214370685863	0.6578938595228744	0.2142966914751147	0.15638591894931222	2.601740250426281	32.13912733783642	24.571061851990084	2.4164363489705427	0.6246955862754233	0.8856209389481251	0.36526475761146115	40.75599578150677	1.6183491445516955
year_1978_Bin_40_MAG_00003	0.001981804394736212	0.0617245431180352	0.017919812973826475	0.06465518442146856	0.02127500725695874	0.07920308842792266	0.034246716539570066	0.05861895478622198	0.07884985143431492	0.10419544145988281	0.013528865423948466	0.09710005799995432	0.015472783201073752	0.09098025494350716	0.0997264920502176	0.08472394863243239	0.054921109476167365	0.0386649647403736	0.1057794363697043	0.06015169133104045	0.11298680821404156	0.08391105782222151	0.12449208253265352	0.053463589010429406	0.1203228831270277	13.699165770109575	7.908125509449647	0.05102993098506877	0.023977771698585212	0.055220859480206747	0.052056769753553125	0.047164938832613024	0.025395734078288237
year_1978_Bin_4_MAG_00001	0.012717521675181783	0.3899904276718574	0.04582156219977738	0.6967489228086206	0.2046585330294035	0.8183561135721417	0.19061703067146524	0.16315582713300944	0.11364799650928405	0.5288556457424365	0.03999187169809482	0.5150135233927031	0.06146784745098053	0.11815857774202315	0.054914404039933064	0.03553835559859411	0.3836436713897343	2.460967622844008	3.72662008435201	1.1657223662962188	27.36567650541475	0.4624474887687815	5.372267528303784	4.738253716453792	0.4869305186768266	0.251898024606903	0.16371951930280326	0.2009729605217145	0.05607449644369394	0.07904008094897924	0.2715308661478147	0.16704843472775233	0.03231661127753175
